,season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore
0,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,DP Conway,Devon Conway,1.0,6.0,24.61664677804296,0.0,0.0,16.66,False,False,"{'wickets': 1, 'runs': 14}"
1,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,92.0,50.0,24.61664677804296,4.0,9.0,184.0,False,False,"{'wickets': 5, 'runs': 151}"
2,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MM Ali,Moeen Ali,23.0,17.0,24.61664677804296,4.0,1.0,135.29,False,False,"{'wickets': 2, 'runs': 50}"
3,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,BA Stokes,Ben Stokes,7.0,6.0,24.61664677804296,1.0,0.0,116.66,False,False,"{'wickets': 3, 'runs': 70}"
4,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,AT Rayudu,Ambati Rayudu,12.0,12.0,24.61664677804296,0.0,1.0,100.0,False,False,"{'wickets': 4, 'runs': 121}"
5,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,S Dube,Shivam Dube,19.0,18.0,24.61664677804296,0.0,1.0,105.55,False,False,"{'wickets': 7, 'runs': 163}"
6,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,RA Jadeja,Ravindra Jadeja,1.0,2.0,24.61664677804296,0.0,0.0,50.0,False,False,"{'wickets': 6, 'runs': 153}"
7,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MS Dhoni,MS Dhoni,14.0,7.0,24.61664677804296,1.0,1.0,200.0,True,True,{}
8,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,CSK,1,MJ Santner,Mitchell Santner,1.0,3.0,24.61664677804296,0.0,0.0,33.33,False,True,{}
9,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,WP Saha,Wriddhiman Saha,25.0,16.0,24.61664677804296,2.0,2.0,156.25,False,False,"{'wickets': 1, 'runs': 37}"
10,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Shubman Gill,Shubman Gill,63.0,36.0,24.61664677804296,6.0,3.0,175.0,False,False,"{'wickets': 4, 'runs': 138}"
11,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,B Sai Sudharsan,Sai Sudharsan,22.0,17.0,24.61664677804296,3.0,0.0,129.41,False,False,"{'wickets': 2, 'runs': 90}"
12,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,HH Pandya,Hardik Pandya,8.0,11.0,24.61664677804296,0.0,0.0,72.72,True,False,"{'wickets': 3, 'runs': 111}"
13,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,V Shankar,Vijay Shankar,27.0,21.0,24.61664677804296,2.0,1.0,128.57,False,False,"{'wickets': 5, 'runs': 156}"
14,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,R Tewatia,Rahul Tewatia,15.0,14.0,24.61664677804296,1.0,1.0,107.14,False,True,{}
15,2023.0,1359475,GT v CSK,GT,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,2,Rashid Khan,Rashid Khan,10.0,3.0,24.61664677804296,1.0,1.0,333.33,False,True,{}
16,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,23.0,12.0,10.0,2.0,2.0,191.66,False,False,"{'wickets': 1, 'runs': 23}"
17,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,S Dhawan,Shikhar Dhawan,40.0,29.0,75.0,6.0,0.0,137.93,True,False,"{'wickets': 4, 'runs': 143}"
18,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,PBB Rajapaksa,Bhanuka Rajapaksa,50.0,32.0,47.0,5.0,2.0,156.25,False,False,"{'wickets': 2, 'runs': 109}"
19,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,JM Sharma,Jitesh Sharma,21.0,11.0,13.0,1.0,2.0,190.9,False,False,"{'wickets': 3, 'runs': 135}"
20,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,Sikandar Raza,Sikandar Raza,16.0,13.0,22.0,1.0,1.0,123.07,False,False,"{'wickets': 5, 'runs': 168}"
21,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,SM Curran,Sam Curran,26.0,17.0,27.0,0.0,2.0,152.94,False,True,{}
22,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,11.0,7.0,11.0,2.0,0.0,157.14,False,True,{}
23,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Mandeep Singh,Mandeep Singh,2.0,4.0,7.0,0.0,0.0,50.0,False,False,"{'wickets': 1, 'runs': 13}"
24,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,22.0,16.0,26.0,3.0,1.0,137.5,False,False,"{'wickets': 3, 'runs': 29}"
25,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AS Roy,Anukul Roy,4.0,5.0,5.0,1.0,0.0,80.0,False,False,"{'wickets': 2, 'runs': 17}"
26,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,VR Iyer,Venkatesh Iyer,34.0,28.0,66.0,3.0,1.0,121.42,False,False,"{'wickets': 7, 'runs': 138}"
27,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,N Rana,Nitish Rana,24.0,17.0,23.0,3.0,1.0,141.17,True,False,"{'wickets': 4, 'runs': 75}"
28,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,RK Singh,Rinku Singh,4.0,4.0,5.0,0.0,0.0,100.0,False,False,"{'wickets': 5, 'runs': 80}"
29,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,AD Russell,Andre Russell,35.0,19.0,24.0,3.0,2.0,184.21,False,False,"{'wickets': 6, 'runs': 130}"
30,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SN Thakur,Shardul Thakur,8.0,3.0,8.0,0.0,1.0,266.66,False,True,{}
31,2023.0,1359476,PBKS v KKR,PBKS,KKR,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh,India,KKR,2,SP Narine,Sunil Narine,7.0,2.0,4.0,0.0,1.0,350.0,False,True,{}
32,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KL Rahul,KL Rahul,8.0,12.0,21.0,0.0,1.0,66.66,True,False,"{'wickets': 1, 'runs': 19}"
33,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KR Mayers,Kyle Mayers,73.0,38.0,53.0,2.0,7.0,192.1,False,False,"{'wickets': 3, 'runs': 100}"
34,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,DJ Hooda,Deepak Hooda,17.0,18.0,31.0,0.0,0.0,94.44,False,False,"{'wickets': 2, 'runs': 98}"
35,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KH Pandya,Krunal Pandya,15.0,13.0,51.0,0.0,1.0,115.38,False,True,{}
36,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,MP Stoinis,Marcus Stoinis,12.0,10.0,13.0,0.0,1.0,120.0,False,False,"{'wickets': 4, 'runs': 117}"
37,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,N Pooran,Nicholas Pooran,36.0,21.0,24.0,2.0,3.0,171.42,False,False,"{'wickets': 5, 'runs': 165}"
38,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,A Badoni,Ayush Badoni,18.0,7.0,10.0,1.0,2.0,257.14,False,False,"{'wickets': 6, 'runs': 187}"
39,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,K Gowtham,Krishnappa Gowtham,6.0,1.0,2.0,0.0,1.0,600.0,False,True,{}
40,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,PP Shaw,Prithvi Shaw,12.0,9.0,24.0,2.0,0.0,133.33,False,False,"{'wickets': 1, 'runs': 41}"
41,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,DA Warner,David Warner,56.0,48.0,87.0,7.0,0.0,116.66,True,False,"{'wickets': 7, 'runs': 113}"
42,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,MR Marsh,Mitchell Marsh,0.0,1.0,2.0,0.0,0.0,0.0,False,False,"{'wickets': 2, 'runs': 41}"
43,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,SN Khan,Sarfaraz Khan,4.0,9.0,16.0,1.0,0.0,44.44,False,False,"{'wickets': 3, 'runs': 48}"
44,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,RR Rossouw,Rilee Rossouw,30.0,20.0,24.0,3.0,1.0,150.0,False,False,"{'wickets': 4, 'runs': 86}"
45,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,R Powell,Rovman Powell,1.0,3.0,11.0,0.0,0.0,33.33,False,False,"{'wickets': 5, 'runs': 94}"
46,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Aman Hakim Khan,Aman Hakim Khan,4.0,5.0,11.0,0.0,0.0,80.0,False,False,"{'wickets': 6, 'runs': 112}"
47,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,AR Patel,Axar Patel,16.0,11.0,21.0,1.0,1.0,145.45,False,False,"{'wickets': 8, 'runs': 139}"
48,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,6.0,10.0,22.0,0.0,0.0,60.0,False,True,{}
49,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,C Sakariya,Chetan Sakariya,4.0,4.0,5.0,1.0,0.0,100.0,False,False,"{'wickets': 9, 'runs': 143}"
50,2023.0,1359477,LSG v DC,LSG,DC,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,DC,2,Mukesh Kumar,Mukesh Kumar,0.0,1.0,1.0,0.0,0.0,0.0,False,True,{}
51,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,YBK Jaiswal,Yashasvi Jaiswal,54.0,37.0,63.0,9.0,0.0,145.94,False,False,"{'wickets': 2, 'runs': 139}"
52,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,JC Buttler,Jos Buttler,54.0,22.0,32.0,7.0,3.0,245.45,False,False,"{'wickets': 1, 'runs': 85}"
53,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SV Samson,Sanju Samson,55.0,32.0,66.0,3.0,4.0,171.87,True,False,"{'wickets': 5, 'runs': 187}"
54,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,D Padikkal,Devdutt Padikkal,2.0,5.0,10.0,0.0,0.0,40.0,False,False,"{'wickets': 3, 'runs': 151}"
55,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Parag,Riyan Parag,7.0,6.0,12.0,1.0,0.0,116.66,False,False,"{'wickets': 4, 'runs': 170}"
56,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,SO Hetmyer,Shimron Hetmyer,22.0,16.0,21.0,1.0,1.0,137.5,False,True,{}
57,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RR,1,R Ashwin,Ravichandran Ashwin,1.0,2.0,9.0,0.0,0.0,50.0,False,True,{}
58,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,0.0,3.0,3.0,0.0,0.0,0.0,False,False,"{'wickets': 1, 'runs': 0}"
59,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,MA Agarwal,Mayank Agarwal,27.0,23.0,56.0,3.0,0.0,117.39,False,False,"{'wickets': 6, 'runs': 52}"
60,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,RA Tripathi,Rahul Tripathi,0.0,2.0,6.0,0.0,0.0,0.0,False,False,"{'wickets': 2, 'runs': 0}"
61,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,HC Brook,Harry Brook,13.0,21.0,28.0,1.0,0.0,61.9,False,False,"{'wickets': 3, 'runs': 34}"
62,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Washington Sundar,Washington Sundar,1.0,5.0,10.0,0.0,0.0,20.0,False,False,"{'wickets': 4, 'runs': 39}"
63,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,GD Phillips,Glenn Phillips,8.0,6.0,6.0,0.0,1.0,133.33,False,False,"{'wickets': 5, 'runs': 48}"
64,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abdul Samad,Abdul Samad,32.0,32.0,51.0,2.0,1.0,100.0,False,True,{}
65,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AU Rashid,Adil Rashid,18.0,13.0,17.0,1.0,1.0,138.46,False,False,"{'wickets': 7, 'runs': 81}"
66,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,6.0,10.0,20.0,0.0,0.0,60.0,True,False,"{'wickets': 8, 'runs': 95}"
67,2023.0,1359478,SRH v RR,SRH,RR,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Umran Malik,Umran Malik,19.0,8.0,12.0,1.0,2.0,237.5,False,True,{}
68,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,RG Sharma,Rohit Sharma,1.0,10.0,30.0,0.0,0.0,10.0,True,False,"{'wickets': 3, 'runs': 20}"
69,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Ishan Kishan,Ishan Kishan,10.0,13.0,13.0,2.0,0.0,76.92,False,False,"{'wickets': 1, 'runs': 11}"
70,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,C Green,Cameron Green,5.0,4.0,6.0,1.0,0.0,125.0,False,False,"{'wickets': 2, 'runs': 16}"
71,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,SA Yadav,Suryakumar Yadav,15.0,16.0,35.0,1.0,0.0,93.75,False,False,"{'wickets': 4, 'runs': 48}"
72,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,NT Tilak Varma,Tilak Varma,84.0,46.0,85.0,9.0,4.0,182.6,False,True,{}
73,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,N Wadhera,Nehal Wadhera,21.0,13.0,25.0,1.0,2.0,161.53,False,False,"{'wickets': 5, 'runs': 98}"
74,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,TH David,Tim David,4.0,7.0,11.0,0.0,0.0,57.14,False,False,"{'wickets': 6, 'runs': 105}"
75,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,HR Shokeen,Hrithik Shokeen,5.0,3.0,12.0,1.0,0.0,166.66,False,False,"{'wickets': 7, 'runs': 123}"
76,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,MI,1,Arshad Khan,Arshad Khan,15.0,9.0,19.0,0.0,1.0,166.66,False,True,{}
77,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,82.0,49.0,75.0,6.0,5.0,167.34,False,True,{}
78,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,73.0,43.0,66.0,5.0,6.0,169.76,True,False,"{'wickets': 1, 'runs': 148}"
79,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,0.0,3.0,6.0,0.0,0.0,0.0,False,False,"{'wickets': 2, 'runs': 149}"
80,2023.0,1359479,RCB v MI,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,12.0,3.0,5.0,0.0,2.0,400.0,False,True,{}
81,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,57.0,31.0,55.0,3.0,4.0,183.87,False,False,"{'wickets': 1, 'runs': 110}"
82,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,47.0,29.0,62.0,5.0,2.0,162.06,False,False,"{'wickets': 2, 'runs': 118}"
83,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,27.0,16.0,22.0,1.0,3.0,168.75,False,False,"{'wickets': 3, 'runs': 150}"
84,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,19.0,13.0,25.0,3.0,0.0,146.15,False,False,"{'wickets': 4, 'runs': 166}"
85,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,BA Stokes,Ben Stokes,8.0,8.0,16.0,1.0,0.0,100.0,False,False,"{'wickets': 5, 'runs': 178}"
86,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AT Rayudu,Ambati Rayudu,27.0,14.0,26.0,2.0,2.0,192.85,False,True,{}
87,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,3.0,6.0,13.0,0.0,0.0,50.0,False,False,"{'wickets': 6, 'runs': 203}"
88,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,12.0,3.0,6.0,0.0,2.0,400.0,True,False,"{'wickets': 7, 'runs': 215}"
89,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MJ Santner,Mitchell Santner,1.0,1.0,2.0,0.0,0.0,100.0,False,True,{}
90,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KL Rahul,KL Rahul,20.0,18.0,42.0,2.0,0.0,111.11,True,False,"{'wickets': 3, 'runs': 82}"
91,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KR Mayers,Kyle Mayers,53.0,22.0,35.0,8.0,2.0,240.9,False,False,"{'wickets': 1, 'runs': 79}"
92,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,DJ Hooda,Deepak Hooda,2.0,6.0,6.0,0.0,0.0,33.33,False,False,"{'wickets': 2, 'runs': 82}"
93,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KH Pandya,Krunal Pandya,9.0,9.0,14.0,0.0,1.0,100.0,False,False,"{'wickets': 4, 'runs': 105}"
94,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MP Stoinis,Marcus Stoinis,21.0,18.0,26.0,0.0,1.0,116.66,False,False,"{'wickets': 5, 'runs': 130}"
95,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,N Pooran,Nicholas Pooran,32.0,18.0,28.0,2.0,3.0,177.77,False,False,"{'wickets': 6, 'runs': 156}"
96,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,A Badoni,Ayush Badoni,23.0,18.0,38.0,0.0,0.0,127.77,False,False,"{'wickets': 7, 'runs': 195}"
97,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,K Gowtham,Krishnappa Gowtham,17.0,11.0,26.0,0.0,1.0,154.54,False,True,{}
98,2023.0,1359480,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MA Wood,Mark Wood,10.0,3.0,2.0,1.0,1.0,333.33,False,True,{}
99,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,DA Warner,David Warner,37.0,32.0,48.0,7.0,0.0,115.62,True,False,"{'wickets': 3, 'runs': 67}"
100,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PP Shaw,Prithvi Shaw,7.0,5.0,17.0,1.0,0.0,140.0,False,False,"{'wickets': 1, 'runs': 29}"
101,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,MR Marsh,Mitchell Marsh,4.0,4.0,10.0,1.0,0.0,100.0,False,False,"{'wickets': 2, 'runs': 37}"
102,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,SN Khan,Sarfaraz Khan,30.0,34.0,66.0,2.0,0.0,88.23,False,False,"{'wickets': 6, 'runs': 130}"
103,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,RR Rossouw,Rilee Rossouw,0.0,1.0,4.0,0.0,0.0,0.0,False,False,"{'wickets': 4, 'runs': 67}"
104,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,Abishek Porel,Abishek Porel,20.0,11.0,25.0,0.0,2.0,181.81,False,False,"{'wickets': 5, 'runs': 101}"
105,2023.0,1359481,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,AR Patel,Axar Patel,36.0,22.0,33.0,2.0,3.0,163.63,False,False,"{'wickets': 8, 'runs': 158}"
